canonical_purchase_id,purchase_number,title,customer_name,customer_inn,customer_kpp,customer_ogrn,relation_to_sber,publication_date,end_date,amount_rub,currency,status,procedure_type,law_or_section,platform_section,region,primary_source,source_count,source_systems,primary_url,sberbank_ast_url,eis_url,link_quality,year,month
purchase:2193029,2193029,Поставка фоторамок Interior Office 5 серия 590,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-10-30,2024-11-05,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e8adf154-24c2-499e-af03-7afb8f736cee,https://sberb2b.ru/request/supplier/preview/e8adf154-24c2-499e-af03-7afb8f736cee,,single_source,2024,2024-10
purchase:43685554,43685554,"Поставка термотрансферных этикеток из матового металлизированного суперстойкого полиэстера для нужд АО ""Сбербанк Лизинг""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-10-21,2024-10-24,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c9c251c6-2fc4-4194-bc96-7cbf4cf33ffc,https://sberb2b.ru/request/supplier/preview/c9c251c6-2fc4-4194-bc96-7cbf4cf33ffc,,single_source,2024,2024-10
purchase:115829747,115829747,Оказание услуг по комплексной уборке офиса для нужд Байкальского регионального филиала АО «Сбербанк Лизинг»,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-10-16,2024-10-22,0.00,RUB,Отменено,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5799c2b5-16b9-4365-9562-93496eecc66d,https://sberb2b.ru/request/supplier/preview/5799c2b5-16b9-4365-9562-93496eecc66d,,single_source,2024,2024-10
purchase:53416429,53416429,"Услуги внутризоновой, местной, междугородной и международной телефонной связи.","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-08-23,2024-08-30,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/1bd5930e-230f-4510-bb59-2e5be4f7b078,https://sberb2b.ru/request/supplier/preview/1bd5930e-230f-4510-bb59-2e5be4f7b078,,single_source,2024,2024-08
purchase:57072502,57072502,Поставка оборудования для съемок образовательных видеоматериалов,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-08-16,2024-08-23,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/ffd1b6d2-d7f5-42a9-bfa3-41937bf802e3,https://sberb2b.ru/request/supplier/preview/ffd1b6d2-d7f5-42a9-bfa3-41937bf802e3,,single_source,2024,2024-08
purchase:68527170,68527170,Оказание услуг по предоставлению актуальных версий программного обеспечения Cisco для существующей инфраструктуры АО «Сбербанк Лизинг»,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-04-25,2024-05-03,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/eba11f73-9e10-499c-9788-e3bc9acd14c7,https://sberb2b.ru/request/supplier/preview/eba11f73-9e10-499c-9788-e3bc9acd14c7,,single_source,2024,2024-04
purchase:109310192,109310192,"Поставка офисной мебели для нужд АО ""Сбербанк Лизинг""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-03-15,2024-03-22,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/49c3a023-97fa-439e-ab46-39d92d607dba,https://sberb2b.ru/request/supplier/preview/49c3a023-97fa-439e-ab46-39d92d607dba,,single_source,2024,2024-03
purchase:125629546,125629546,"Оказание услуг по предоставлению в аренду офисного помещения в г. Ульяновск для нужд АО ""Сбербанк Лизинг""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-02-21,2024-02-29,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/40f856c3-2385-4ba5-9e3e-0ef990d597d0,https://sberb2b.ru/request/supplier/preview/40f856c3-2385-4ba5-9e3e-0ef990d597d0,,single_source,2024,2024-02
purchase:91972985,91972985,Срочно Оказание услуг по предоставлению ледовой площадки для нужд АО «Сбербанк Лизинг».,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-02-15,2024-02-19,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/d8482920-f6f4-4234-9621-825072eb2d13,https://sberb2b.ru/request/supplier/preview/d8482920-f6f4-4234-9621-825072eb2d13,,single_source,2024,2024-02
purchase:57453173,57453173,Поставка оборудования для съемок образовательных видеоматериалов для нужд АО «Сбербанк Лизинг».,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК ЛИЗИНГ""",7707009586,503201001,1027739000728,subsidiary_or_affiliate,2024-02-13,2024-02-19,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,Московская обл,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b659dc45-0e87-4f33-ac37-6a386ae8cc64,https://sberb2b.ru/request/supplier/preview/b659dc45-0e87-4f33-ac37-6a386ae8cc64,,single_source,2024,2024-02
purchase:87096151,87096151,Чай в пакетиках,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-25,2025-12-30,12000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/ab713173-71a3-4ecb-81fd-a66aa2fd5904,https://sberb2b.ru/request/supplier/preview/ab713173-71a3-4ecb-81fd-a66aa2fd5904,,single_source,2025,2025-12
purchase:75873101,75873101,Тонометр,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-25,2025-12-30,3000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5f0a86aa-51d6-4553-8107-42d78fff3f8d,https://sberb2b.ru/request/supplier/preview/5f0a86aa-51d6-4553-8107-42d78fff3f8d,,single_source,2025,2025-12
purchase:73734896,73734896,Сетевые фильтры,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-25,2025-12-30,7500.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b94cba35-3474-41d6-a196-8f4788a47b8c,https://sberb2b.ru/request/supplier/preview/b94cba35-3474-41d6-a196-8f4788a47b8c,,single_source,2025,2025-12
purchase:66042525,66042525,Салфетки и полотенца гигиенические,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-25,2025-12-30,11000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/a0d15cb9-04ca-48bf-814b-a0d2683a076f,https://sberb2b.ru/request/supplier/preview/a0d15cb9-04ca-48bf-814b-a0d2683a076f,,single_source,2025,2025-12
purchase:11536215,11536215,USB-концентраторы Digi AW02-G300,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-19,2025-12-25,195352.86,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/f1f958d6-fe93-4cfa-b4c7-3af88bbf4edf,https://sberb2b.ru/request/supplier/preview/f1f958d6-fe93-4cfa-b4c7-3af88bbf4edf,,single_source,2025,2025-12
purchase:19724087,19724087,Программное обеспечение PT Knockin,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-15,2025-12-18,420000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e183840b-fcd4-4496-913c-591489e29d2b,https://sberb2b.ru/request/supplier/preview/e183840b-fcd4-4496-913c-591489e29d2b,,single_source,2025,2025-12
purchase:57489417,57489417,Программное обеспечение «КИТ-Журнал: учет СКЗИ и ЭЦП»,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-15,2025-12-18,285000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/69ec192f-b759-4676-ba52-89e598af96f9,https://sberb2b.ru/request/supplier/preview/69ec192f-b759-4676-ba52-89e598af96f9,,single_source,2025,2025-12
purchase:99645310,99645310,"Поставка офисных кресел Easy Chair 304 (чёрные, сетка/ткань, пластик) - 10 шт. (дополнительная закупка)","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-08,2025-12-12,70000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c3337f03-7325-4635-a8aa-28d391211307,https://sberb2b.ru/request/supplier/preview/c3337f03-7325-4635-a8aa-28d391211307,,single_source,2025,2025-12
purchase:119641071,119641071,Электрочайник (электрический чайник BQ kt2026s синий 86189559 – 10 шт.),"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-08,2025-12-12,25000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/cdf67daf-80f1-4eeb-b423-ab4420452b6b,https://sberb2b.ru/request/supplier/preview/cdf67daf-80f1-4eeb-b423-ab4420452b6b,,single_source,2025,2025-12
purchase:76535290,76535290,Лампы люминисцентные OSRAM DULUX и OSRAM LUMILUX,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-04,2025-12-12,107000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/7b929044-ced2-427f-849d-5c55f5a56ec4,https://sberb2b.ru/request/supplier/preview/7b929044-ced2-427f-849d-5c55f5a56ec4,,single_source,2025,2025-12
purchase:86924592,86924592,Расходные материалы для сантехники (унитаз),"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-12-04,2025-12-08,33000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/01a4cf95-b85a-4374-b258-1b3a2f344f6a,https://sberb2b.ru/request/supplier/preview/01a4cf95-b85a-4374-b258-1b3a2f344f6a,,single_source,2025,2025-12
purchase:72310250,72310250,Бумага А4 SvetoCopy,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-11-13,2025-11-14,78450.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b5f60f74-bc8c-418a-937b-643d26090e21,https://sberb2b.ru/request/supplier/preview/b5f60f74-bc8c-418a-937b-643d26090e21,,single_source,2025,2025-11
purchase:123708142,123708142,Дренажные помпы,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-11-05,2025-11-14,45363.75,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/456f6855-3d28-43e6-a32b-e94ec6f73bee,https://sberb2b.ru/request/supplier/preview/456f6855-3d28-43e6-a32b-e94ec6f73bee,,single_source,2025,2025-11
purchase:77731636,77731636,Кроссовки волейбольные,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-10-27,2025-10-31,266025.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/6e67fb5f-aa10-4f43-a310-752646ff6e91,https://sberb2b.ru/request/supplier/preview/6e67fb5f-aa10-4f43-a310-752646ff6e91,,single_source,2025,2025-10
purchase:93979326,93979326,Поставка малоценного оборудования (компьютерная периферия и расходные материалы),"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-10-23,2025-10-31,353344.23,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e0768ab6-c678-4ce8-8d77-9a9c37034ed0,https://sberb2b.ru/request/supplier/preview/e0768ab6-c678-4ce8-8d77-9a9c37034ed0,,single_source,2025,2025-10
purchase:11450035,11450035,Поставка скоросшивателей и файлов-вкладышей А4,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-10-21,2025-10-27,8160.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e493a5c6-fb66-49c8-975e-fa17a57e325f,https://sberb2b.ru/request/supplier/preview/e493a5c6-fb66-49c8-975e-fa17a57e325f,,single_source,2025,2025-10
purchase:66932290,66932290,Вкладыши в трудовые книжки (50 шт.),"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-10-17,2025-10-23,32500.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/9b060efb-3382-4cd6-a066-314fccf07689,https://sberb2b.ru/request/supplier/preview/9b060efb-3382-4cd6-a066-314fccf07689,,single_source,2025,2025-10
purchase:94902512,94902512,"Поставка офисных кресел Easy Chair 304 (чёрные, сетка/ткань, пластик) - 10 шт.","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",7802754982,771401001,1117847260794,subsidiary_or_affiliate,2025-10-16,2025-10-21,70000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/4180d9a5-6af2-4ce2-b13e-7a342528eb08,https://sberb2b.ru/request/supplier/preview/4180d9a5-6af2-4ce2-b13e-7a342528eb08,,single_source,2025,2025-10
purchase:18591679,18591679,Кабель-канал (органайзер) под стол с креплением на струбцинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-12-16,2025-12-19,2473.67,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/21c0b1b4-da90-4cb0-97ba-c0052cfd9f31,https://sberb2b.ru/request/supplier/preview/21c0b1b4-da90-4cb0-97ba-c0052cfd9f31,,single_source,2025,2025-12
purchase:78668328,78668328,Права на программу для ЭВМ СКЗИ КриптоПро CSP версии 5.0 на сервере,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-11-14,2025-11-19,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/4cfae3ef-e572-4d39-8ab9-066298a58811,https://sberb2b.ru/request/supplier/preview/4cfae3ef-e572-4d39-8ab9-066298a58811,,single_source,2025,2025-11
purchase:88413439,88413439,Заключение рамочного договора на изготовление печатей и штампов для сотрудников ООО СК «Сбербанк страхование жизни»,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-11-10,2025-11-14,132840.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b15a2e28-d024-4fb5-9d14-dd2fc8ad2490,https://sberb2b.ru/request/supplier/preview/b15a2e28-d024-4fb5-9d14-dd2fc8ad2490,,single_source,2025,2025-11
purchase:72063341,72063341,Оказание услуг по проведению маркетингового исследования страхового рынка,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-11-05,2025-11-11,451850.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/930f3bb9-758a-42b7-8bdd-393b58ac70c6,https://sberb2b.ru/request/supplier/preview/930f3bb9-758a-42b7-8bdd-393b58ac70c6,,single_source,2025,2025-11
purchase:5232556,5232556,Экземпляр программы для ЭВМ Google AI Ultra 1 month,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-10-21,2025-10-23,200000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/9c5acbea-2064-4a75-a3bd-294f105efec4,https://sberb2b.ru/request/supplier/preview/9c5acbea-2064-4a75-a3bd-294f105efec4,,single_source,2025,2025-10
purchase:26066246,26066246,Предоставление права использования программ для ЭВМ КриптоПро CSP,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-10-20,2025-10-22,257500.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/412d5963-77a0-4235-baf0-fef0edbd55ba,https://sberb2b.ru/request/supplier/preview/412d5963-77a0-4235-baf0-fef0edbd55ba,,single_source,2025,2025-10
purchase:6786668,6786668,Приобретение конвертов С4,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-10-17,2025-10-22,99481.50,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c8fa6136-a919-4e7c-9dd4-2bbd29a4399a,https://sberb2b.ru/request/supplier/preview/c8fa6136-a919-4e7c-9dd4-2bbd29a4399a,,single_source,2025,2025-10
purchase:35688740,35688740,Оптические трансиверы и патчкорды,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-10-15,2025-10-21,71189.80,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/cdfccd8a-1a57-453f-b9f1-e36814ee03d9,https://sberb2b.ru/request/supplier/preview/cdfccd8a-1a57-453f-b9f1-e36814ee03d9,,single_source,2025,2025-10
purchase:22236627,22236627,Заключение рамочного договора на изготовление визитных карточек для сотрудников ООО СК «Сбербанк страхование жизни»,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-10-15,2025-10-22,342336.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/15d8234e-8600-40be-a06f-3d31647c1ae9,https://sberb2b.ru/request/supplier/preview/15d8234e-8600-40be-a06f-3d31647c1ae9,,single_source,2025,2025-10
purchase:46009116,46009116,Заключение рамочного договора на изготовление печатей и штампов для сотрудников ООО СК «Сбербанк страхование жизни»,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-10-08,2025-10-15,132840.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/427c59ab-08f4-4aee-9552-75dc5c887174,https://sberb2b.ru/request/supplier/preview/427c59ab-08f4-4aee-9552-75dc5c887174,,single_source,2025,2025-10
purchase:90795255,90795255,Права на программу для ЭВМ «Astra Linux Special Edition»,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-09-22,2025-09-24,159000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/d5eb1da3-65d4-4556-a36f-1290efbe5af6,https://sberb2b.ru/request/supplier/preview/d5eb1da3-65d4-4556-a36f-1290efbe5af6,,single_source,2025,2025-09
purchase:75659696,75659696,Закупка садового инвентаря,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-09-11,2025-09-16,4424.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/631ac7dc-c2a8-48ca-939d-b76410b74734,https://sberb2b.ru/request/supplier/preview/631ac7dc-c2a8-48ca-939d-b76410b74734,,single_source,2025,2025-09
purchase:36133762,36133762,Комплектующие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ""",7744002123,773001001,1037700051146,subsidiary_or_affiliate,2025-09-03,2025-09-09,0.00,RUB,Отменено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/a19070cf-52a8-495b-b952-55bb7994733c,https://sberb2b.ru/request/supplier/preview/a19070cf-52a8-495b-b952-55bb7994733c,,single_source,2025,2025-09
