canonical_purchase_id,purchase_number,source_system,card_url,document_url,document_type,metadata_status,download_status,extraction_status,anonymization_status,processing_priority,processing_idea
purchase:1161300,1161300,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/9bf947e8-d6a5-412b-a7cd-213d771bdaa4,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:75791844,75791844,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5727f8ff-08c5-4e36-91bb-94b5e68110c1,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:92571814,92571814,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/0a957a2e-f60d-4cf4-8d97-b9f7dff8639d,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:4290981,4290981,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b08e87e0-95ad-4475-a8fa-fc943b30866e,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:86768009,86768009,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/dc8473ed-1487-4988-b766-e57e108f8984,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:84064561,84064561,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/028f9b2e-5565-458a-96f9-bb01a17400a5,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:121577078,121577078,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c35496fe-1de1-4502-8e2c-a90360c4e50a,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:125875427,125875427,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/1a0f46ef-4dda-49d0-8f07-f9a71e6e11e3,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:52496712,52496712,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/1fd97deb-8f81-44d8-9194-feab3d39c082,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:118412798,118412798,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/3bf79982-805f-4074-abbe-fa43bb75f719,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:100790856,100790856,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/a4cabe5a-adb7-41eb-8241-3ca364b9213c,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:21779019,21779019,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b997b98f-b081-4b3a-afd9-ce8a4e011126,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:71906766,71906766,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e519b275-a489-4d72-9c1b-9037e6f572a3,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:36411505,36411505,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e11cd522-045a-493d-bf8e-a6a9389ae092,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:54600303,54600303,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/3b4dd7b6-fe53-4b3b-ad34-e4db9b962d2c,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:2107634,2107634,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/d41cae4a-85c6-4b7a-ba85-70ba037a3629,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:123626893,123626893,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/2ce113f1-3e96-4771-9e02-431055419f8a,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:25314640,25314640,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/52a504cf-0b09-4512-924d-307f5571520e,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:13678403,13678403,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c041382a-a195-4753-9b35-2757aaf7d2a9,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:24335521,24335521,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/0def2887-3f2b-42a7-817b-8e455150f29f,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:96561821,96561821,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/83442d5e-1b5e-4c60-8903-7b511be96b53,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:95437573,95437573,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5380597b-5b4c-414e-84ea-c563df0683e7,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:83776691,83776691,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/366c7f95-92af-4295-8202-9935db7be1cd,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:47168207,47168207,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/9453dc83-aacb-4d68-9d99-f1103295caf4,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:116349484,116349484,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/7ecf607d-a572-428e-8836-4cfbb37a6adc,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:2193029,2193029,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e8adf154-24c2-499e-af03-7afb8f736cee,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:43685554,43685554,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c9c251c6-2fc4-4194-bc96-7cbf4cf33ffc,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:115829747,115829747,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5799c2b5-16b9-4365-9562-93496eecc66d,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:53416429,53416429,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/1bd5930e-230f-4510-bb59-2e5be4f7b078,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:57072502,57072502,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/ffd1b6d2-d7f5-42a9-bfa3-41937bf802e3,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:68527170,68527170,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/eba11f73-9e10-499c-9788-e3bc9acd14c7,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:109310192,109310192,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/49c3a023-97fa-439e-ab46-39d92d607dba,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:125629546,125629546,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/40f856c3-2385-4ba5-9e3e-0ef990d597d0,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:91972985,91972985,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/d8482920-f6f4-4234-9621-825072eb2d13,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:57453173,57453173,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b659dc45-0e87-4f33-ac37-6a386ae8cc64,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:87096151,87096151,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/ab713173-71a3-4ecb-81fd-a66aa2fd5904,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:75873101,75873101,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5f0a86aa-51d6-4553-8107-42d78fff3f8d,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:73734896,73734896,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b94cba35-3474-41d6-a196-8f4788a47b8c,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:66042525,66042525,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/a0d15cb9-04ca-48bf-814b-a0d2683a076f,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:11536215,11536215,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/f1f958d6-fe93-4cfa-b4c7-3af88bbf4edf,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:19724087,19724087,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e183840b-fcd4-4496-913c-591489e29d2b,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:57489417,57489417,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/69ec192f-b759-4676-ba52-89e598af96f9,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:99645310,99645310,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c3337f03-7325-4635-a8aa-28d391211307,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:119641071,119641071,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/cdf67daf-80f1-4eeb-b423-ab4420452b6b,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:76535290,76535290,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/7b929044-ced2-427f-849d-5c55f5a56ec4,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:86924592,86924592,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/01a4cf95-b85a-4374-b258-1b3a2f344f6a,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:72310250,72310250,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b5f60f74-bc8c-418a-937b-643d26090e21,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:123708142,123708142,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/456f6855-3d28-43e6-a32b-e94ec6f73bee,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:77731636,77731636,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/6e67fb5f-aa10-4f43-a310-752646ff6e91,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:93979326,93979326,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e0768ab6-c678-4ce8-8d77-9a9c37034ed0,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:11450035,11450035,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e493a5c6-fb66-49c8-975e-fa17a57e325f,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:66932290,66932290,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/9b060efb-3382-4cd6-a066-314fccf07689,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:94902512,94902512,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/4180d9a5-6af2-4ce2-b13e-7a342528eb08,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:18591679,18591679,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/21c0b1b4-da90-4cb0-97ba-c0052cfd9f31,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:78668328,78668328,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/4cfae3ef-e572-4d39-8ab9-066298a58811,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:88413439,88413439,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b15a2e28-d024-4fb5-9d14-dd2fc8ad2490,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:72063341,72063341,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/930f3bb9-758a-42b7-8bdd-393b58ac70c6,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:5232556,5232556,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/9c5acbea-2064-4a75-a3bd-294f105efec4,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:26066246,26066246,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/412d5963-77a0-4235-baf0-fef0edbd55ba,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:6786668,6786668,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c8fa6136-a919-4e7c-9dd4-2bbd29a4399a,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:35688740,35688740,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/cdfccd8a-1a57-453f-b9f1-e36814ee03d9,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:22236627,22236627,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/15d8234e-8600-40be-a06f-3d31647c1ae9,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:46009116,46009116,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/427c59ab-08f4-4aee-9552-75dc5c887174,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:90795255,90795255,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/d5eb1da3-65d4-4556-a36f-1290efbe5af6,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:75659696,75659696,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/631ac7dc-c2a8-48ca-939d-b76410b74734,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:36133762,36133762,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/a19070cf-52a8-495b-b952-55bb7994733c,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:124604090,124604090,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/d9853733-fd7b-4500-816c-dd7660f8dded,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:337856,337856,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/ab3b0244-d28e-4466-ae16-4b850e8722dd,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:64539976,64539976,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/fbbaa8cf-ec50-4bfb-beb9-0d3e899188f0,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:37248910,37248910,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/9eeb19d4-46f7-499a-82cb-37c0a7617500,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:99670108,99670108,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/75a15212-8758-47c5-b0be-d1a3a30d995f,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:99193038,99193038,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/6ee2fc4e-18c3-44b1-b61f-7aa99f04e3e5,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:109321714,109321714,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/97e330ff-b259-4c37-9974-9419ce0bd69b,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:120665706,120665706,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/dd26cccb-47cf-4be6-88b0-7de420625e82,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:72661321,72661321,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/d7eeb544-9d61-419a-80df-ce7c63be9c58,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:25573763,25573763,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c7f97125-9542-493d-8152-57ac5b05e869,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:129211169,129211169,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/137a684a-5668-4778-b876-ae4f66e8167d,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:4516591,4516591,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/9e22bfa5-aef9-4a46-bba5-f8865271f88b,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:123499159,123499159,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b8ed8669-bab5-4591-a23f-69e80bed697b,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:35296416,35296416,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5978d5bd-4fe2-4d62-821d-3f3941d42f67,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:121331391,121331391,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5fcc8385-df67-4dea-a8ec-cc3ae816d0d8,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
purchase:62196879,62196879,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/a043342f-def4-4130-8a9e-b91f33cc2fd0,,unknown_until_card_crawl,card_queued,not_started,not_started,not_started,normal,"crawl card; enumerate attachments; hash files; extract PDF/DOCX/XLSX text; OCR scans; anonymize; extract participants, winner, final price, requirements and delivery terms"
